,match_id,detected_matches,valid_matches(SuperPoint),valid_matches(ORB),inlier_rate,detection_time_SuperPoint,detection_time_ORB,EulerZ_error(degree),EulerY_error(degree),EulerX_error(degree),t1_error(m),t2_error(m),t3_error(m),delta_R_SuperPoint,delta_R_ORB
0,match0,949,909,452,0.9578503688092729,1.223746310977731,0.11230093101039529,-0.02133581549216968,-0.0014907291866768466,-0.013059964389937085,5.999999999950489e-06,-0.00017799999999978944,2.2999999999995246e-05,0.0,0.026036391325337062
1,match5,961,954,465,0.9927159209157128,1.1522825350402854,0.015816313039977103,-0.019868325416631395,0.02408133690923979,-0.06243110266623457,2.0999999999382624e-05,-0.00020999999999982144,2.4000000000024002e-05,0.8651961791931242,0.06357790302412693
2,match10,936,871,372,0.9305555555555556,1.1087754769832827,0.016138028993736953,0.10945780499554901,-0.007757274652001176,0.041199246475742184,0.0019228230974860812,0.0005527805244705885,-0.0006988606188646444,0.11720901541656231,0.14511932086652204
3,match15,950,947,446,0.9968421052631579,1.1047930050408468,0.017123364959843457,-0.04882584569076996,0.0050136643144924106,0.10602935550773733,0.00011999999999900979,0.00016799999999972393,6.600000000012152e-05,0.0,0.1306256832283936
4,match20,959,953,452,0.9937434827945777,1.096605836006347,0.016738192993216217,0.06681603222601724,0.028075665312926497,0.05549506815060486,0.0001500000000005386,8.999999999925734e-06,3.8999999999900226e-05,1.8431059807277421,0.0
5,match25,938,931,437,0.9925373134328358,1.1076432599802501,0.017794016981497407,-0.08520819318231428,0.030329062776593748,0.003495598977963299,0.0010153571575929562,-0.0003285043581236462,-0.0013553782817364776,0.09051159841663928,0.0920319353987534
6,match30,951,949,457,0.9978969505783386,1.1119222560082562,0.016180170001462102,-0.0475829313659017,0.02181716941215118,-0.025394976639444698,-3.399999999942338e-05,-2.4999999999941735e-05,3.2999999999949736e-05,0.0,0.04027862286227401
7,match35,944,938,451,0.9936440677966102,1.095645371999126,0.017018156999256462,0.029855558971452405,-0.06389069550747309,-0.06372074043582523,-0.00030200000000046856,2.799999999991698e-05,-0.00026199999999998447,0.8836174020855545,0.0998073376986797
8,match40,942,935,432,0.9925690021231423,1.105415006983094,0.015906942018773407,-0.05953143230175492,-0.11125172490299362,0.05557969089738607,0.00011084221286751614,0.0013556396715600288,-0.0010373693463107615,0.13790018848508306,0.13491614188017942
9,match45,912,896,389,0.9824561403508771,1.0956013909890316,0.01627462200121954,0.1932016679812637,-0.08637401479202979,0.06186434950610359,-0.0009687814446950058,0.0036398877216437878,-0.0016643492807217935,0.22044619084442338,0.1733129871553514
10,match50,880,575,288,0.6534090909090909,1.1007747650146484,0.01636336196679622,-0.4224237719728968,0.22653208079795922,0.2884727812461053,0.0012787512875745669,-0.02506168386692925,0.0077387771407442015,0.5590104307658323,0.5452207243424186
11,match55,777,399,129,0.5135135135135135,1.0898255990468897,0.017204853997100145,-0.8681537394219133,0.6606267444920689,-0.03301149097369793,-0.014767168866455543,-0.029440945249947205,-0.02056736384728991,1.0915724568490415,1.6442019417257459
12,match60,728,451,163,0.6195054945054945,1.1223678279784508,0.01638995500979945,-0.11314384578783693,0.4934745512703438,-0.2766676450424523,-0.020132279027803013,-0.010170442057782413,-0.017832312942153504,0.5771764707592103,0.6873290550666156
13,match65,674,270,143,0.40059347181008903,1.0813393169664778,0.01727493799990043,0.9312761566372295,0.16464054180674328,-0.24635790425699472,-0.045220420162478674,0.004179778745480512,-0.009059444791905085,0.9769405133114523,1.944826629187282
14,match70,706,309,144,0.4376770538243626,1.0925709329894744,0.016930743993725628,-1.3743953851663582,0.16353840816621582,0.12935275384496878,-0.04307394381682949,0.05002909659921297,0.005961412850022346,1.389938878056471,1.2273288165802967
15,match75,755,302,116,0.4,1.1046834769658744,0.017895853030495346,1.1019794369114186,0.9653173660153804,0.29225658332064613,0.009866818977288373,0.07078708814657506,-0.0032233041879436565,1.4956613577362892,2.7852977559601535
16,match80,634,195,72,0.30757097791798105,1.0701617820304818,0.01695399801246822,-1.2675665702682042,-0.5805246768416796,0.7392651249772748,-0.011927377189096307,-0.11206507079057502,-0.0060204545365857304,1.5810441353991134,5.260453415050452
17,match85,577,139,68,0.24090121317157712,1.0809318739920855,0.017340255028102547,0.9725867138756379,0.09936956400207991,-2.3544289921541446,0.024334878063882483,-0.11737913514391189,-0.026997857283769897,2.548534668732812,1.9103035429388653
18,match90,712,364,54,0.5112359550561798,1.0830396600067616,0.0154072159784846,-0.23154614839538615,0.06474854886546348,-0.5702157674853254,-0.0020381353610557946,-0.04940621877287468,-0.006050534878216414,0.6189513206702203,2.717807304509952
19,match95,538,113,12,0.2100371747211896,1.0799801549874246,0.01720280002336949,1.9116079722426431,2.4393594916518837,-3.169549365594104,0.03841883966086961,0.15442435780891664,0.01522820137186123,4.403385469583105,5.712821367043116
20,match100,644,178,88,0.27639751552795033,1.1222585909999907,0.01875255099730566,0.10243248852265699,0.055344975607880306,1.6207668719297554,-0.028125600585864947,0.08259698561302,0.009048504587575926,1.6249923679808034,8.61941057218072
21,match105,857,749,265,0.8739789964994166,1.102921156969387,0.01747587596764788,0.785345762099773,0.045932590887360056,0.0784337443856254,5.624225607358331e-05,0.006841625594517062,-0.004394501638626389,0.7906192970049091,0.805414506676488
22,match110,625,179,71,0.2864,1.0867162629729137,0.01853236899478361,-0.9081332652368018,-0.0814120200571179,0.04481845078623891,-0.008109067809871168,-0.1212846526767233,-0.00947739496059509,0.9129076017707264,2.3697607438877717
23,match115,535,150,10,0.2803738317757009,1.0726920290035196,0.017435220011975616,0.8804788775734603,-0.004115700472703444,-1.5642743942134774,0.013890181024122978,-0.11763339106210555,-0.016679262467704858,1.7950668935218375,8.774812970001241
24,match120,729,418,75,0.5733882030178327,1.0981689920299686,0.015886895009316504,-0.03196268045661677,0.14361763061531263,-0.025437269098025725,-0.003307631930703712,-0.006084555472085527,0.002014612513540613,0.1493208910729617,0.38563369288039256
